BOARDID,TRADEDATE,CLOSE,VOLUME,VALUE
TQBR,2015-02-06,64.31,180698040,11493624557.0
TQBR,2015-02-09,65.57,224135470,14757463788.4
TQBR,2015-02-10,65.0,121431950,7942469037.7
TQBR,2015-02-11,65.12,142445360,9373707905.4
TQBR,2015-02-12,67.21,403090230,27193992307.7
TQBR,2015-02-13,70.6,375773430,26141723325.5
TQBR,2015-02-16,70.0,131054210,9230110058.8
TQBR,2015-02-17,72.45,243539660,17549708874.3
TQBR,2015-02-18,76.4,237863380,17870680569.6
TQBR,2015-02-19,73.78,238749450,17678036332.8
TQBR,2015-02-20,74.75,177829380,13211569519.1
TQBR,2015-02-24,73.7,117265120,8559427368.2
TQBR,2015-02-25,74.2,122714250,9037614092.8
TQBR,2015-02-26,75.95,143958950,10888676558.6
TQBR,2015-02-27,75.91,129979040,9879008752.9
TQBR,2015-03-02,76.2,110696420,8504254242.3
TQBR,2015-03-03,75.55,129705180,9856981237.2
TQBR,2015-03-04,72.31,117798050,8753923797.8
TQBR,2015-03-05,72.7,175857900,12837220780.4
TQBR,2015-03-06,73.25,105050160,7709717540.5
TQBR,2015-03-10,69.8,149557550,10576419799.7
TQBR,2015-03-11,70.68,149717760,10529138063.7
TQBR,2015-03-12,70.79,82959400,5865438400.6
TQBR,2015-03-13,67.87,151669320,10497011469.8
TQBR,2015-03-16,65.57,156289080,10394053064.5
TQBR,2015-03-17,64.65,183457200,11909026946.1
TQBR,2015-03-18,65.26,108223320,7071390466.0
TQBR,2015-03-19,64.9,124342050,8180816209.3
TQBR,2015-03-20,67.0,147872150,9769549263.8
TQBR,2015-03-23,65.0,131474510,8686117775.5
TQBR,2015-03-24,65.6,121944620,7961369580.2
TQBR,2015-03-25,64.8,97814600,6367760928.0
TQBR,2015-03-26,62.85,148212490,9492165288.1
TQBR,2015-03-27,61.0,157726010,9769443845.8
TQBR,2015-03-30,63.01,121585170,7561345446.3
TQBR,2015-03-31,62.88,113703370,7109578273.7
TQBR,2015-04-01,64.5,161132260,10287783241.6
TQBR,2015-04-02,65.92,138482010,9015854137.5
TQBR,2015-04-03,65.5,85588420,5628272228.4
TQBR,2015-04-06,68.99,137120690,9189715221.3
TQBR,2015-04-07,69.6,224738420,15558188707.2
TQBR,2015-04-08,69.4,124300110,8607751973.0
TQBR,2015-04-09,72.0,187982850,13305492636.9
TQBR,2015-04-10,71.5,143967740,10257743884.2
