BOARDID,TRADEDATE,CLOSE,VOLUME,VALUE
TQBR,2016-03-23,309.2,6819800,2123472695.5
TQBR,2016-03-24,304.8,5202080,1582865623.0
TQBR,2016-03-25,304.5,1884270,575925404.0
TQBR,2016-03-28,302.5,2341330,709428908.0
TQBR,2016-03-29,296.4,7421750,2199774304.5
TQBR,2016-03-30,307.8,5604760,1698014005.5
TQBR,2016-03-31,305.2,6266020,1911788411.5
TQBR,2016-04-01,301.8,4815800,1445655205.0
TQBR,2016-04-04,309.5,6649710,2033517386.0
TQBR,2016-04-05,306.2,2857090,874187695.5
TQBR,2016-04-06,309.05,3841040,1187788797.5
TQBR,2016-04-07,306.8,4368140,1343773178.5
TQBR,2016-04-08,316.5,5664610,1767455702.0
TQBR,2016-04-11,325.0,8006670,2593027500.5
TQBR,2016-04-12,320.0,5742140,1839772165.5
TQBR,2016-04-13,322.3,4787710,1546222990.5
TQBR,2016-04-14,313.6,6626790,2104309536.5
TQBR,2016-04-15,309.75,5450680,1683736835.0
TQBR,2016-04-18,303.9,7462710,2264259432.0
TQBR,2016-04-19,311.75,9241420,2859353752.5
TQBR,2016-04-20,322.05,10354660,3293039550.5
TQBR,2016-04-21,323.0,7613500,2448158023.0
TQBR,2016-04-22,322.1,4048490,1304507096.0
TQBR,2016-04-25,326.9,5247270,1707004722.5
TQBR,2016-04-26,331.85,5445010,1799635817.0
TQBR,2016-04-27,334.95,7951530,2663835567.5
TQBR,2016-04-28,341.75,4858460,1640180029.5
TQBR,2016-04-29,351.0,9225750,3211056033.5
TQBR,2016-05-04,346.0,7155640,2490287937.5
TQBR,2016-05-05,336.5,5338690,1808143928.5
TQBR,2016-05-06,329.0,5172790,1706020928.0
TQBR,2016-05-10,323.5,4265620,1378668523.0
TQBR,2016-05-11,324.6,4189860,1369952308.5
TQBR,2016-05-12,319.0,4077970,1315825866.0
TQBR,2016-05-13,322.65,4498650,1429758415.5
TQBR,2016-05-16,322.6,4522980,1468699826.0
TQBR,2016-05-17,322.1,3938910,1253788214.5
TQBR,2016-05-18,329.5,3705610,1206983674.0
TQBR,2016-05-19,330.0,4289330,1407261762.5
TQBR,2016-05-20,324.65,4523110,1478989928.0
TQBR,2016-05-23,313.1,6387550,2018858459.0
TQBR,2016-05-24,317.0,2441290,770964770.5
TQBR,2016-05-25,318.0,3743040,1200747457.5
TQBR,2016-05-26,320.15,5748310,1858932015.5
TQBR,2016-05-27,320.6,4174710,1329629320.5
TQBR,2016-05-30,322.0,1452540,466269584.5
TQBR,2016-05-31,316.0,3320090,1059338378.0
TQBR,2016-06-01,313.0,4579460,1431649386.0
TQBR,2016-06-02,311.35,3804780,1190009067.5
TQBR,2016-06-03,314.75,3719530,1173125812.5
TQBR,2016-06-06,323.85,3891500,1252314154.0
TQBR,2016-06-07,328.85,6646520,2169942146.5
TQBR,2016-06-08,342.5,7215110,2436406066.5
TQBR,2016-06-09,343.5,4688490,1605041732.5
TQBR,2016-06-10,337.85,3131760,1062198372.5
TQBR,2016-06-14,324.8,5989310,1962855824.0
TQBR,2016-06-15,322.85,5381970,1741784997.5
TQBR,2016-06-16,316.3,4521050,1423809451.0
TQBR,2016-06-17,320.65,4315850,1383514158.0
TQBR,2016-06-20,336.0,4765080,1580910198.5
TQBR,2016-06-21,340.95,6073450,2053217808.0
TQBR,2016-06-22,337.75,3622130,1231152835.5
TQBR,2016-06-23,348.0,4804930,1639651779.0
TQBR,2016-06-24,333.65,7476870,2472878675.0
TQBR,2016-06-27,328.05,5613210,1849220971.0
TQBR,2016-06-28,327.0,4284980,1404030803.5
TQBR,2016-06-29,331.5,3524040,1158499401.0
TQBR,2016-06-30,330.0,3996160,1315129109.0
TQBR,2016-07-01,332.45,2651190,880953115.5
TQBR,2016-07-04,331.2,1914820,636639582.5
