BOARDID,TRADEDATE,CLOSE,VOLUME,VALUE
TQBR,2015-01-16,194.1,142790,27337830.0
TQBR,2015-01-19,188.7,48710,9489490.0
TQBR,2015-01-20,188.1,177350,33362012.0
TQBR,2015-01-21,188.0,118890,22374053.0
TQBR,2015-01-22,188.0,72140,13580002.0
TQBR,2015-01-23,188.0,124330,23393126.0
TQBR,2015-01-26,188.0,140280,26372580.0
TQBR,2015-01-27,186.2,159350,30008818.0
TQBR,2015-01-28,186.6,87130,16384728.0
TQBR,2015-01-29,187.4,92350,17374178.0
TQBR,2015-01-30,189.7,106700,20061798.0
TQBR,2015-02-02,188.1,41030,7723257.0
TQBR,2015-02-03,187.9,54160,10186838.0
TQBR,2015-02-04,188.0,59070,11106632.0
TQBR,2015-02-05,188.5,45410,8544190.0
TQBR,2015-02-06,190.8,92090,17403632.0
TQBR,2015-02-09,203.0,154410,31517101.0
TQBR,2015-02-10,204.2,75410,15440080.0
TQBR,2015-02-11,202.0,102930,21028765.0
TQBR,2015-02-12,205.1,128750,26872235.0
TQBR,2015-02-13,204.2,138040,27992307.0
TQBR,2015-02-16,203.4,24790,5005654.0
TQBR,2015-02-17,204.8,45040,9118007.0
TQBR,2015-02-18,205.1,22810,4668403.0
TQBR,2015-02-19,198.6,120410,23874842.0
TQBR,2015-02-20,194.5,31390,6109033.0
TQBR,2015-02-24,194.7,55250,10570515.0
TQBR,2015-02-25,189.8,89410,16935478.0
TQBR,2015-02-26,189.2,83240,15662279.0
TQBR,2015-02-27,195.0,237630,44836397.0
TQBR,2015-03-02,192.1,206900,40097078.0
TQBR,2015-03-03,192.5,82590,15890719.0
TQBR,2015-03-04,188.0,19780,3760179.0
TQBR,2015-03-05,188.4,91870,17728890.0
TQBR,2015-03-06,188.4,28090,5340161.0
TQBR,2015-03-10,188.1,44740,8516350.0
TQBR,2015-03-11,189.8,34370,6576293.0
TQBR,2015-03-12,189.8,14980,2835221.0
TQBR,2015-03-13,187.3,14050,2639569.0
TQBR,2015-03-16,178.9,133010,24124184.0
TQBR,2015-03-17,170.7,83370,14449338.0
TQBR,2015-03-18,181.0,136440,24396004.0
TQBR,2015-03-19,184.8,205200,36964198.0
TQBR,2015-03-20,187.7,2083190,382712742.0
TQBR,2015-03-23,195.0,626390,121928649.0
TQBR,2015-03-24,195.0,129660,25103878.0
TQBR,2015-03-25,192.9,42620,8202722.0
TQBR,2015-03-26,194.1,27100,5217734.0
TQBR,2015-03-27,194.0,235260,44994004.0
TQBR,2015-03-30,192.3,71660,13511713.0
TQBR,2015-03-31,193.0,72700,13877003.0
TQBR,2015-04-01,193.2,22040,4240483.0
TQBR,2015-04-02,186.0,17200,3245338.0
TQBR,2015-04-03,193.0,28410,5425718.0
TQBR,2015-04-06,192.4,17020,3259032.0
TQBR,2015-04-07,189.6,19210,3687185.0
TQBR,2015-04-08,192.0,53590,10076678.0
TQBR,2015-04-09,182.4,85290,15668249.0
TQBR,2015-04-10,192.0,1001750,184420049.0
TQBR,2015-04-13,192.0,182380,34817404.0
TQBR,2015-04-14,192.0,99610,19043445.0
TQBR,2015-04-15,195.6,47510,9107485.0
TQBR,2015-04-16,189.2,74970,14160697.0
TQBR,2015-04-17,186.0,135490,25499439.0
TQBR,2015-04-20,188.4,19030,3604873.0
TQBR,2015-04-21,187.0,192690,36121011.0
TQBR,2015-04-22,188.0,25330,4701574.0
TQBR,2015-04-23,190.0,245020,45892805.0
TQBR,2015-04-24,188.5,28560,5396237.0
TQBR,2015-04-27,188.2,14160,2669221.0
TQBR,2015-04-28,190.1,105310,19937879.0
TQBR,2015-04-29,190.5,55140,10479182.0
TQBR,2015-04-30,192.0,27810,5239747.0
TQBR,2015-05-05,192.8,133950,25770365.0
TQBR,2015-05-06,188.8,176860,33800955.0
TQBR,2015-05-07,192.7,148900,28057202.0
TQBR,2015-05-08,194.8,32690,6323191.0
TQBR,2015-05-12,194.4,51090,9844725.0
